date,city,pm2_5,pm10,no2,temp,humidity
2024-02-09,Lahore,311.1,400.17,57.58,5.9,77
2024-02-09,Lahore,393.11,496.97,82.94,5.4,78
2024-02-09,Lahore,475.2,588.25,148.06,7.0,80
2024-02-09,Lahore,185.42,235.73,94.59,5.6,87
2024-02-09,Lahore,181.87,228.69,85.0,8.2,80
2024-02-09,Lahore,201.9,250.12,85.0,11.2,77
2024-02-09,Lahore,227.6,282.34,97.33,14.2,69
2024-02-09,Lahore,281.17,350.46,137.09,16.6,61
2024-02-09,Lahore,331.2,414.23,191.93,18.3,56
2024-02-09,Lahore,378.88,476.34,222.09,19.4,53
2024-02-09,Lahore,434.46,549.85,216.6,20.1,49
2024-02-09,Lahore,477.66,611.56,197.41,20.3,48
2024-02-09,Lahore,518.67,662.81,174.11,20.0,51
2024-02-09,Lahore,565.08,708.52,152.17,19.1,57
2024-02-09,Lahore,585.58,715.63,131.61,18.9,52
2024-02-09,Lahore,577.95,685.88,117.9,17.5,57
2024-02-09,Lahore,545.53,634.14,101.45,16.0,63
2024-02-09,Lahore,511.33,587.02,82.25,10.9,83
2024-02-09,Lahore,488.22,555.87,68.55,9.6,88
2024-02-09,Lahore,475.76,536.54,63.06,8.9,91
2024-02-10,Lahore,468.01,521.22,61.01,8.2,92
2024-02-10,Lahore,460.2,505.61,59.63,7.4,94
2024-02-10,Lahore,483.22,533.0,56.21,7.2,94
2024-02-10,Lahore,525.89,582.83,51.41,8.4,89
2024-02-10,Lahore,551.54,612.15,47.3,8.7,88
2024-02-10,Lahore,571.18,638.25,58.26,6.0,95
2024-02-10,Lahore,618.79,693.08,94.59,6.5,97
2024-02-10,Lahore,408.79,455.37,69.23,6.2,97
2024-02-10,Lahore,442.76,488.99,67.17,8.7,91
2024-02-10,Lahore,462.19,507.73,56.21,12.1,83
2024-02-10,Lahore,471.27,520.53,50.04,15.2,76
2024-02-10,Lahore,503.35,564.48,67.86,17.6,66
2024-02-10,Lahore,513.91,585.17,98.71,19.3,58
2024-02-10,Lahore,522.35,606.59,126.12,20.3,53
2024-02-10,Lahore,553.19,654.14,134.35,20.7,50
2024-02-10,Lahore,588.52,704.45,117.9,20.7,50
2024-02-10,Lahore,612.62,736.4,106.93,20.3,51
2024-02-10,Lahore,614.24,739.54,97.33,17.8,74
2024-02-10,Lahore,587.51,706.12,89.11,14.5,72
2024-02-10,Lahore,537.32,641.92,80.2,13.3,74
2024-02-10,Lahore,492.71,584.39,67.17,14.4,65
2024-02-10,Lahore,474.96,560.24,53.47,14.8,60
2024-02-10,Lahore,465.14,547.77,43.87,13.8,63
2024-02-10,Lahore,463.84,544.79,39.07,12.8,67
2024-02-11,Lahore,478.75,558.0,37.7,12.1,70
2024-02-11,Lahore,506.9,586.33,36.67,11.6,71
2024-02-11,Lahore,570.66,658.68,36.33,11.3,72
2024-02-11,Lahore,650.79,752.1,39.41,11.0,73
2024-02-11,Lahore,726.36,837.25,43.87,10.6,75
2024-02-11,Lahore,780.31,894.4,63.75,9.1,80
2024-02-11,Lahore,819.74,932.49,113.79,9.6,82
2024-02-11,Lahore,477.95,523.42,59.63,9.1,85
2024-02-11,Lahore,453.5,495.77,48.67,9.3,85
2024-02-11,Lahore,409.99,450.87,39.41,12.6,80
2024-02-11,Lahore,397.36,443.24,50.72,15.8,73
2024-02-11,Lahore,457.59,517.2,85.68,18.1,64
2024-02-11,Lahore,495.17,566.19,134.35,19.6,58
2024-02-11,Lahore,522.45,605.58,164.51,20.6,51
2024-02-11,Lahore,553.62,649.79,145.32,21.2,47
2024-02-11,Lahore,580.51,686.81,127.49,21.4,44
2024-02-11,Lahore,591.89,701.68,112.41,21.0,49
2024-02-11,Lahore,589.48,701.59,100.08,18.0,70
2024-02-11,Lahore,565.38,674.12,87.74,17.1,61
2024-02-11,Lahore,521.91,622.68,78.14,17.0,58
2024-02-11,Lahore,490.15,585.67,65.8,15.9,59
2024-02-11,Lahore,465.37,559.44,50.04,14.9,59
2024-02-11,Lahore,439.62,530.31,37.01,11.7,69
2024-02-11,Lahore,429.87,515.5,33.93,13.4,59
2024-02-12,Lahore,430.57,511.22,35.99,12.6,62
2024-02-12,Lahore,430.45,509.15,36.67,11.8,66
2024-02-12,Lahore,474.44,562.57,39.07,11.1,70
2024-02-12,Lahore,560.57,664.71,49.35,10.9,72
2024-02-12,Lahore,651.24,763.9,63.06,10.6,74
2024-02-12,Lahore,702.56,818.05,78.83,10.1,76
2024-02-12,Lahore,750.03,866.56,124.75,8.4,95
2024-02-12,Lahore,393.5,440.71,109.67,6.9,99
2024-02-12,Lahore,387.13,430.15,95.96,8.4,95
2024-02-12,Lahore,417.4,462.29,80.2,11.9,87
2024-02-12,Lahore,432.57,484.73,76.77,15.8,76
2024-02-12,Lahore,477.17,543.94,115.16,18.1,65
2024-02-12,Lahore,538.04,616.8,189.19,19.5,58
2024-02-12,Lahore,599.63,688.52,235.8,20.4,54
2024-02-12,Lahore,691.72,796.32,235.8,20.7,52
2024-02-12,Lahore,814.66,937.65,257.73,20.6,49
2024-02-12,Lahore,892.89,1024.87,260.47,20.1,54
2024-02-12,Lahore,936.82,1074.08,238.54,18.4,66
2024-02-12,Lahore,983.24,1123.99,233.05,15.6,79
2024-02-12,Lahore,1008.8,1143.79,235.8,15.8,74
2024-02-12,Lahore,1041.44,1172.67,238.54,15.8,72
2024-02-12,Lahore,1079.9,1215.04,238.54,14.2,78
2024-02-12,Lahore,1060.6,1205.22,224.83,14.4,76
2024-02-12,Lahore,980.59,1130.77,194.67,13.8,77
2024-02-13,Lahore,909.58,1059.59,159.03,13.0,78
2024-02-13,Lahore,838.16,986.09,119.27,12.6,78
2024-02-13,Lahore,846.12,999.47,85.68,10.3,89
2024-02-13,Lahore,928.62,1085.52,69.92,11.0,87
2024-02-13,Lahore,1018.04,1156.11,69.92,10.8,88
2024-02-13,Lahore,1038.36,1167.09,100.08,10.2,88
2024-02-13,Lahore,1045.86,1161.49,150.8,9.3,91
2024-02-13,Lahore,275.82,298.42,34.62,7.7,96
2024-02-13,Lahore,181.98,196.26,20.39,9.4,96
2024-02-13,Lahore,164.53,177.7,16.45,13.4,86
2024-02-13,Lahore,183.03,204.52,42.16,16.8,75
2024-02-13,Lahore,234.83,273.51,97.33,18.9,64
2024-02-13,Lahore,290.18,345.6,160.4,20.0,60
2024-02-13,Lahore,339.49,413.51,180.96,20.7,56
2024-02-13,Lahore,411.71,509.91,169.99,21.2,51
2024-02-13,Lahore,506.5,631.7,161.77,21.3,50
2024-02-13,Lahore,609.66,755.33,160.4,21.1,49
2024-02-13,Lahore,706.94,867.5,157.65,20.6,50
2024-02-13,Lahore,745.13,907.55,150.8,15.4,72
2024-02-13,Lahore,707.77,849.73,145.32,14.5,70
2024-02-13,Lahore,619.46,746.54,131.61,14.7,64
2024-02-13,Lahore,510.07,633.44,112.41,15.5,59
2024-02-13,Lahore,391.05,502.32,91.85,14.2,64
2024-02-13,Lahore,318.31,405.35,68.55,13.4,67
2024-02-14,Lahore,294.18,359.76,52.09,13.2,68
2024-02-14,Lahore,293.63,348.47,42.5,9.2,84
2024-02-14,Lahore,334.26,394.22,41.13,8.8,87
2024-02-14,Lahore,392.69,465.74,44.55,8.9,88
2024-02-14,Lahore,449.68,535.84,47.3,8.5,88
2024-02-14,Lahore,492.19,592.4,61.69,8.3,88
2024-02-14,Lahore,496.23,603.99,95.96,7.8,93
2024-02-14,Lahore,205.0,240.64,46.61,8.5,89
2024-02-14,Lahore,191.62,223.91,34.27,10.6,86
2024-02-14,Lahore,190.51,220.81,29.47,14.1,78
2024-02-14,Lahore,197.87,229.74,41.81,17.1,67
2024-02-14,Lahore,229.14,269.95,72.66,19.3,56
2024-02-14,Lahore,252.43,301.3,117.9,20.8,50
2024-02-14,Lahore,276.77,335.59,148.06,21.7,47
2024-02-14,Lahore,316.64,390.97,138.46,22.1,45
2024-02-14,Lahore,354.39,444.73,127.49,22.2,44
2024-02-14,Lahore,375.87,475.58,113.79,21.7,48
2024-02-14,Lahore,383.27,486.5,102.82,19.2,63
2024-02-14,Lahore,361.35,461.41,90.48,16.6,63
2024-02-14,Lahore,308.57,392.33,78.14,15.3,65
2024-02-14,Lahore,264.77,332.29,65.12,13.3,71
2024-02-14,Lahore,240.27,297.73,54.84,13.0,66
2024-02-14,Lahore,224.14,275.41,49.35,11.9,66
2024-02-14,Lahore,216.55,264.99,45.93,10.2,73
2024-02-15,Lahore,216.02,265.46,43.87,9.5,75
2024-02-15,Lahore,228.49,283.13,41.81,10.4,68
2024-02-15,Lahore,287.72,358.8,41.13,9.6,71
2024-02-15,Lahore,378.77,470.68,43.87,8.0,78
2024-02-15,Lahore,467.92,574.47,51.41,8.0,78
2024-02-15,Lahore,528.97,645.18,83.63,8.0,77
2024-02-15,Lahore,559.64,679.61,156.28,7.5,84
2024-02-15,Lahore,208.73,253.61,80.88,8.3,79
2024-02-15,Lahore,176.65,215.36,55.52,10.3,74
2024-02-15,Lahore,174.6,211.97,45.93,13.6,70
2024-02-15,Lahore,181.32,220.62,58.26,16.7,61
2024-02-15,Lahore,210.26,257.3,94.59,19.1,54
2024-02-15,Lahore,236.13,290.33,138.46,20.9,47
2024-02-15,Lahore,269.37,333.69,154.91,22.1,43
2024-02-15,Lahore,324.6,405.51,150.8,22.8,40
2024-02-15,Lahore,394.64,493.1,152.17,22.8,39
2024-02-15,Lahore,470.48,581.92,150.8,22.2,45
2024-02-15,Lahore,548.99,671.58,145.32,19.4,67
2024-02-15,Lahore,606.1,736.17,138.46,18.9,53
2024-02-15,Lahore,635.93,766.17,132.98,18.6,53
2024-02-15,Lahore,651.4,778.41,127.49,17.5,55
2024-02-15,Lahore,642.84,763.97,117.9,16.5,56
2024-02-15,Lahore,575.36,684.74,100.08,11.3,75
2024-02-15,Lahore,483.22,580.72,76.09,13.3,63
2024-02-16,Lahore,414.98,506.22,59.63,10.0,78
2024-02-16,Lahore,391.85,486.7,50.04,11.3,71
2024-02-16,Lahore,445.91,554.73,46.61,9.4,78
2024-02-16,Lahore,555.06,679.66,49.35,9.1,77
2024-02-16,Lahore,660.53,788.85,61.69,8.1,80
2024-02-16,Lahore,727.6,854.32,111.04,7.4,82
2024-02-16,Lahore,792.77,916.46,219.35,10.5,72
2024-02-16,Lahore,334.49,379.6,112.41,10.5,72
2024-02-16,Lahore,299.07,338.8,73.34,10.7,75
2024-02-16,Lahore,299.99,338.91,56.21,13.9,74
2024-02-16,Lahore,299.98,342.03,70.6,17.6,65
2024-02-16,Lahore,318.28,369.72,120.64,20.2,55
2024-02-16,Lahore,326.53,387.53,174.11,21.8,49
2024-02-16,Lahore,344.03,417.02,180.96,22.8,44
2024-02-16,Lahore,391.76,481.44,164.51,23.3,40
2024-02-16,Lahore,450.95,559.19,152.17,23.3,37
2024-02-16,Lahore,529.59,653.62,148.06,22.8,45
2024-02-16,Lahore,626.37,765.26,145.32,19.9,64
2024-02-16,Lahore,710.9,855.33,139.83,16.6,63
2024-02-16,Lahore,751.31,890.08,132.98,16.0,62
2024-02-16,Lahore,752.11,879.66,126.12,14.9,65
2024-02-16,Lahore,744.58,860.0,117.9,12.1,78
2024-02-16,Lahore,698.34,801.62,106.93,12.1,75
2024-02-16,Lahore,632.95,725.0,95.96,12.2,72
2024-02-17,Lahore,564.97,647.62,85.68,11.3,75
2024-02-17,Lahore,523.97,599.08,74.71,11.5,74
2024-02-17,Lahore,539.49,620.13,65.12,11.9,73
2024-02-17,Lahore,591.9,686.5,57.58,11.1,75
2024-02-17,Lahore,663.24,769.03,59.63,9.6,83
2024-02-17,Lahore,717.33,830.65,97.33,9.5,83
2024-02-17,Lahore,751.45,865.15,200.15,10.3,83
2024-02-17,Lahore,301.42,343.63,93.22,11.4,76
2024-02-17,Lahore,266.72,303.98,54.84,12.2,75
2024-02-17,Lahore,242.57,275.81,34.96,15.3,72
2024-02-17,Lahore,234.62,269.08,46.61,18.2,65
2024-02-17,Lahore,268.97,313.15,89.11,20.3,58
2024-02-17,Lahore,306.34,360.47,154.91,21.9,51
2024-02-17,Lahore,359.24,424.61,222.09,23.0,44
2024-02-17,Lahore,449.12,529.07,246.76,23.7,39
2024-02-17,Lahore,548.78,640.72,260.47,23.8,38
2024-02-17,Lahore,572.19,666.67,222.09,23.3,42
2024-02-17,Lahore,509.68,600.91,152.17,21.9,58
2024-02-17,Lahore,415.28,495.21,98.71,21.4,50
2024-02-17,Lahore,303.59,363.38,62.38,20.0,54
2024-02-17,Lahore,225.29,267.55,43.53,15.3,74
2024-02-17,Lahore,186.38,218.69,33.24,14.1,74
2024-02-17,Lahore,172.87,200.81,28.1,12.9,80
2024-02-17,Lahore,169.08,194.4,27.08,12.8,83
2024-02-18,Lahore,173.0,196.11,26.73,12.1,86
2024-02-18,Lahore,184.8,206.34,28.1,11.5,89
2024-02-18,Lahore,215.47,240.82,38.04,11.3,89
2024-02-18,Lahore,238.41,267.58,45.93,11.1,89
2024-02-18,Lahore,214.85,240.75,51.41,10.8,90
2024-02-18,Lahore,208.87,234.77,40.44,10.5,91
2024-02-18,Lahore,204.45,229.77,32.22,11.4,89
2024-02-18,Lahore,166.59,191.04,21.93,11.7,89
2024-02-18,Lahore,161.04,184.45,18.51,13.9,80
2024-02-18,Lahore,178.85,200.62,17.14,15.4,77
2024-02-18,Lahore,190.39,211.12,17.31,17.7,71
2024-02-18,Lahore,189.12,209.62,19.02,19.9,65
2024-02-18,Lahore,186.13,206.75,22.62,20.3,66
2024-02-18,Lahore,185.03,203.66,23.65,21.0,64
2024-02-18,Lahore,190.14,207.32,23.99,20.6,68
2024-02-18,Lahore,186.92,204.16,22.96,20.5,71
2024-02-18,Lahore,182.4,199.41,20.73,20.2,66
2024-02-18,Lahore,194.78,212.89,17.99,19.8,67
2024-02-18,Lahore,201.6,220.0,14.39,17.4,76
2024-02-18,Lahore,200.79,220.36,11.14,16.8,68
2024-02-18,Lahore,208.44,227.9,10.71,16.4,69
2024-02-18,Lahore,204.08,222.72,9.85,16.1,75
2024-02-18,Lahore,183.93,197.04,8.14,16.6,74
2024-02-18,Lahore,163.63,171.26,7.11,16.7,72
2024-02-19,Lahore,156.97,163.23,7.28,17.1,70
2024-02-19,Lahore,151.3,157.71,8.14,17.2,67
2024-02-19,Lahore,149.05,156.01,11.82,17.0,66
2024-02-19,Lahore,149.78,156.81,16.79,17.0,65
2024-02-19,Lahore,148.69,156.07,17.99,16.3,68
2024-02-19,Lahore,146.85,155.53,15.59,15.7,75
2024-02-19,Lahore,142.2,151.35,12.85,15.9,69
2024-02-19,Lahore,132.31,142.43,10.97,15.7,72
2024-02-19,Lahore,121.26,131.06,10.62,15.8,73
2024-02-19,Lahore,105.0,114.01,10.97,17.2,69
2024-02-19,Lahore,93.11,104.02,18.34,18.8,66
2024-02-19,Lahore,85.43,101.31,26.05,20.0,64
2024-02-19,Lahore,80.54,100.1,37.01,21.9,56
2024-02-19,Lahore,98.71,123.39,61.01,22.5,55
2024-02-19,Lahore,134.65,165.62,59.63,21.1,63
2024-02-19,Lahore,170.9,207.18,50.72,20.3,70
2024-02-19,Lahore,182.85,218.41,43.87,20.0,73
2024-02-19,Lahore,180.69,212.04,39.76,17.8,87
2024-02-19,Lahore,171.73,196.21,34.96,18.3,74
2024-02-19,Lahore,142.67,155.4,21.76,18.1,72
2024-02-19,Lahore,122.83,133.27,16.79,15.0,90
2024-02-19,Lahore,102.02,111.26,12.0,13.8,95
2024-02-19,Lahore,108.73,116.71,10.02,13.3,95
2024-02-19,Lahore,122.24,128.99,10.62,13.3,94
2024-02-20,Lahore,117.24,123.42,10.88,13.1,94
2024-02-20,Lahore,106.12,112.9,11.48,13.2,93
2024-02-20,Lahore,97.2,106.9,17.48,13.3,93
2024-02-20,Lahore,89.53,102.03,25.36,13.4,92
2024-02-20,Lahore,82.07,96.94,23.31,13.4,92
2024-02-20,Lahore,82.66,100.59,19.19,12.8,90
2024-02-20,Lahore,90.87,112.21,16.79,13.4,92
2024-02-20,Lahore,95.63,122.91,15.94,13.2,93
2024-02-20,Lahore,107.39,139.81,18.51,14.5,91
2024-02-20,Lahore,129.21,166.21,22.28,16.3,86
2024-02-20,Lahore,123.03,151.73,22.28,17.9,80
2024-02-20,Lahore,108.84,129.67,27.08,19.4,68
2024-02-20,Lahore,92.39,109.93,26.39,20.8,53
2024-02-20,Lahore,97.8,120.21,40.78,21.3,54
2024-02-20,Lahore,106.38,138.7,52.09,21.4,55
2024-02-20,Lahore,108.68,150.0,48.67,20.2,66
2024-02-20,Lahore,128.04,182.85,39.07,19.1,70
2024-02-20,Lahore,157.69,223.81,30.85,18.1,75
2024-02-20,Lahore,165.27,233.98,27.42,15.9,89
2024-02-20,Lahore,142.31,198.33,25.7,14.8,91
2024-02-20,Lahore,108.81,150.81,21.42,14.1,92
2024-02-20,Lahore,83.79,113.91,19.19,13.3,92
2024-02-20,Lahore,66.48,89.23,19.71,12.5,91
2024-02-20,Lahore,64.92,87.81,19.88,11.7,95
2024-02-21,Lahore,61.6,82.15,20.91,11.3,96
2024-02-21,Lahore,55.57,73.05,21.76,10.9,96
2024-02-21,Lahore,65.09,84.94,32.22,9.3,98
2024-02-21,Lahore,82.02,104.43,45.93,9.5,99
2024-02-21,Lahore,98.83,122.31,49.35,9.5,100
2024-02-21,Lahore,113.47,142.18,46.61,9.1,100
2024-02-21,Lahore,131.68,167.82,50.72,11.8,99
2024-02-21,Lahore,104.38,130.68,45.93,11.8,99
2024-02-21,Lahore,99.1,121.91,41.13,12.0,98
2024-02-21,Lahore,97.48,119.53,38.73,12.8,96
2024-02-21,Lahore,88.6,109.77,34.96,14.6,88
2024-02-21,Lahore,68.13,87.54,29.82,16.8,81
2024-02-21,Lahore,64.15,83.88,28.79,18.6,73
2024-02-21,Lahore,97.32,130.0,65.12,20.1,53
2024-02-21,Lahore,159.78,214.61,76.09,20.6,42
2024-02-21,Lahore,250.24,330.59,73.34,20.3,41
2024-02-21,Lahore,350.22,453.76,75.4,19.4,41
2024-02-21,Lahore,386.27,509.29,64.43,17.3,52
2024-02-21,Lahore,347.47,483.47,50.72,14.6,55
2024-02-21,Lahore,298.22,424.87,45.24,14.4,57
2024-02-21,Lahore,270.32,371.71,45.93,13.8,57
2024-02-21,Lahore,238.15,314.16,44.55,12.2,63
2024-02-21,Lahore,198.4,255.46,41.13,10.3,74
2024-02-21,Lahore,187.44,238.65,39.41,10.3,74
2024-02-22,Lahore,184.28,233.95,39.07,8.7,82
2024-02-22,Lahore,188.11,240.05,38.04,8.0,85
2024-02-22,Lahore,226.23,290.28,37.01,8.1,84
2024-02-22,Lahore,275.25,355.18,35.3,8.0,80
2024-02-22,Lahore,289.97,373.73,36.33,7.5,82
2024-02-22,Lahore,290.36,377.02,53.47,7.1,84
2024-02-22,Lahore,300.11,387.84,68.55,7.7,88
2024-02-22,Lahore,56.59,72.26,14.22,7.7,89
2024-02-22,Lahore,30.29,39.23,8.48,9.9,83
2024-02-22,Lahore,25.64,33.6,8.05,13.0,77
2024-02-22,Lahore,32.14,42.43,15.08,16.0,67
2024-02-22,Lahore,42.43,57.34,25.36,18.4,54
2024-02-22,Lahore,51.71,70.96,38.39,19.8,41
2024-02-22,Lahore,68.86,94.59,57.58,20.5,33
2024-02-22,Lahore,86.52,121.83,68.55,20.5,32
2024-02-22,Lahore,93.54,134.39,65.12,20.3,31
2024-02-22,Lahore,101.85,146.4,63.06,19.8,34
2024-02-22,Lahore,118.14,169.22,63.06,18.1,48
2024-02-22,Lahore,122.27,177.12,61.01,15.5,51
2024-02-22,Lahore,105.38,155.63,56.21,14.7,49
2024-02-22,Lahore,88.61,130.53,44.55,13.9,51
2024-02-22,Lahore,81.9,116.38,31.53,13.0,53
2024-02-22,Lahore,80.21,109.05,24.68,12.1,55
2024-02-22,Lahore,82.77,109.51,23.31,11.5,55
2024-02-23,Lahore,87.38,113.73,24.68,11.0,58
2024-02-23,Lahore,96.21,124.31,29.82,10.2,62
2024-02-23,Lahore,127.63,165.15,47.98,9.1,66
2024-02-23,Lahore,164.24,213.45,50.72,8.2,69
2024-02-23,Lahore,191.03,250.46,47.98,7.9,66
2024-02-23,Lahore,215.28,282.6,56.89,7.5,64
2024-02-23,Lahore,230.16,297.46,69.23,8.5,74
2024-02-23,Lahore,60.74,74.76,17.99,8.1,76
2024-02-23,Lahore,37.81,45.77,9.68,9.9,73
2024-02-23,Lahore,31.85,38.75,9.0,12.4,67
2024-02-23,Lahore,47.69,59.55,20.56,15.1,61
2024-02-23,Lahore,88.43,111.13,41.47,17.6,53
2024-02-23,Lahore,121.2,153.23,67.86,19.3,43
2024-02-23,Lahore,141.23,182.08,97.33,20.1,35
2024-02-23,Lahore,151.81,202.37,102.82,20.4,31
2024-02-23,Lahore,145.89,202.9,91.85,20.4,31
2024-02-23,Lahore,150.29,213.35,83.63,19.8,33
2024-02-23,Lahore,170.53,243.84,76.77,18.1,45
2024-02-23,Lahore,168.08,245.14,67.86,15.2,42
2024-02-23,Lahore,133.26,202.02,58.95,13.6,48
2024-02-23,Lahore,97.35,151.27,49.35,12.4,58
2024-02-23,Lahore,78.59,120.88,33.93,12.0,58
2024-02-23,Lahore,73.5,108.78,23.99,10.7,64
2024-02-23,Lahore,81.55,116.34,24.68,10.3,63
2024-02-24,Lahore,94.41,131.08,29.13,10.3,60
2024-02-24,Lahore,110.81,149.91,33.59,8.2,73
2024-02-24,Lahore,152.18,198.84,38.39,7.9,74
2024-02-24,Lahore,214.95,270.51,45.93,7.7,74
2024-02-24,Lahore,257.45,315.38,54.84,8.8,68
2024-02-24,Lahore,300.77,362.41,82.94,8.7,68
2024-02-24,Lahore,366.54,433.76,132.98,7.7,85
2024-02-24,Lahore,82.74,97.24,36.67,7.2,89
2024-02-24,Lahore,47.82,56.84,16.28,9.7,81
2024-02-24,Lahore,40.41,48.68,12.34,13.3,70
2024-02-24,Lahore,39.92,49.2,16.62,16.3,60
2024-02-24,Lahore,47.4,59.53,29.82,18.5,51
2024-02-24,Lahore,53.58,68.48,47.98,19.8,37
2024-02-24,Lahore,69.26,90.59,77.46,20.3,34
2024-02-24,Lahore,97.02,129.82,102.82,20.1,34
2024-02-24,Lahore,124.36,168.16,101.45,20.3,34
2024-02-24,Lahore,153.82,207.74,87.05,19.5,36
2024-02-24,Lahore,187.53,254.38,71.97,18.1,49
2024-02-24,Lahore,200.55,276.6,58.26,15.4,41
2024-02-24,Lahore,189.53,262.68,45.93,12.9,47
2024-02-24,Lahore,180.85,244.58,35.99,11.7,50
2024-02-24,Lahore,186.72,240.09,29.82,14.5,34
2024-02-24,Lahore,204.11,251.78,28.79,13.8,38
2024-02-24,Lahore,225.15,271.82,29.82,10.9,50
2024-02-25,Lahore,249.44,297.93,31.53,9.4,56
2024-02-25,Lahore,281.98,334.17,32.56,8.8,55
2024-02-25,Lahore,338.62,401.03,34.96,8.7,57
2024-02-25,Lahore,396.64,468.37,38.04,7.6,67
2024-02-25,Lahore,417.4,487.24,42.5,6.2,78
2024-02-25,Lahore,433.47,499.53,61.69,6.0,79
2024-02-25,Lahore,471.51,535.66,86.37,7.4,87
2024-02-25,Lahore,150.82,168.14,23.31,7.5,87
2024-02-25,Lahore,84.7,95.55,16.45,10.0,81
2024-02-25,Lahore,64.49,73.81,16.28,13.7,74
2024-02-25,Lahore,66.15,77.59,25.7,16.8,63
2024-02-25,Lahore,83.11,99.97,44.55,19.0,48
2024-02-25,Lahore,96.8,118.99,65.12,20.2,34
2024-02-25,Lahore,115.9,147.57,89.11,20.5,33
2024-02-25,Lahore,144.2,193.88,85.68,20.4,33
2024-02-25,Lahore,164.65,233.76,65.8,20.4,33
2024-02-25,Lahore,172.38,256.29,51.41,20.2,34
2024-02-25,Lahore,175.66,268.81,40.78,18.8,56
2024-02-25,Lahore,172.06,264.25,36.33,14.5,57
2024-02-25,Lahore,155.89,233.17,36.33,13.8,57
2024-02-25,Lahore,144.8,205.32,38.39,12.5,59
2024-02-25,Lahore,135.79,183.74,35.99,11.6,61
2024-02-25,Lahore,130.45,170.01,31.87,11.1,59
2024-02-25,Lahore,142.21,181.69,33.93,10.0,62
2024-02-26,Lahore,155.91,196.78,37.36,9.2,64
2024-02-26,Lahore,170.65,213.88,41.81,9.3,61
2024-02-26,Lahore,210.41,264.42,47.98,9.5,61
2024-02-26,Lahore,243.47,308.71,53.47,8.3,68
2024-02-26,Lahore,237.21,303.42,55.52,7.5,73
2024-02-26,Lahore,230.5,300.41,56.21,7.0,75
2024-02-26,Lahore,223.09,295.78,58.95,8.9,69
2024-02-26,Lahore,120.45,160.06,39.76,8.5,71
2024-02-26,Lahore,105.2,139.19,31.53,10.4,67
2024-02-26,Lahore,104.42,137.9,25.36,13.0,64
2024-02-26,Lahore,62.8,83.4,17.48,16.3,57
2024-02-26,Lahore,50.96,68.3,21.42,17.6,54
2024-02-26,Lahore,52.27,70.69,30.85,19.8,45
2024-02-26,Lahore,63.18,86.9,43.87,20.9,33
2024-02-26,Lahore,99.75,136.92,56.21,21.4,28
2024-02-26,Lahore,146.09,196.27,59.63,20.9,29
2024-02-26,Lahore,168.88,224.72,55.52,20.2,37
2024-02-26,Lahore,171.31,229.53,54.15,19.1,45
2024-02-26,Lahore,155.46,211.74,52.09,16.2,57
2024-02-26,Lahore,121.06,167.86,45.24,15.4,60
2024-02-26,Lahore,87.5,120.64,33.24,14.2,63
2024-02-26,Lahore,69.18,91.39,25.7,13.9,64
2024-02-26,Lahore,56.44,68.75,21.93,13.4,60
2024-02-26,Lahore,51.96,59.92,20.73,12.9,59
2024-02-27,Lahore,49.18,55.2,19.36,13.0,57
2024-02-27,Lahore,46.08,52.62,18.68,12.9,55
2024-02-27,Lahore,51.28,63.05,26.39,13.1,53
2024-02-27,Lahore,63.84,83.67,43.87,13.4,50
2024-02-27,Lahore,76.57,104.34,44.55,13.3,52
2024-02-27,Lahore,83.19,116.14,38.73,12.3,60
2024-02-27,Lahore,86.21,119.71,33.59,12.9,68
2024-02-27,Lahore,49.03,64.58,15.94,13.0,71
2024-02-27,Lahore,41.58,53.93,11.65,13.6,72
2024-02-27,Lahore,40.81,52.35,11.48,15.4,67
2024-02-27,Lahore,43.57,55.05,14.39,16.9,64
2024-02-27,Lahore,51.33,64.43,22.28,18.8,58
2024-02-27,Lahore,58.03,72.99,34.62,20.4,49
2024-02-27,Lahore,83.72,107.94,75.4,21.2,45
2024-02-27,Lahore,134.18,176.62,109.67,21.1,44
2024-02-27,Lahore,187.77,247.65,112.41,20.4,46
2024-02-27,Lahore,222.06,290.6,113.79,20.3,46
2024-02-27,Lahore,231.11,302.28,109.67,19.2,53
2024-02-27,Lahore,212.02,280.22,101.45,16.2,64
2024-02-27,Lahore,169.18,224.69,85.0,15.3,67
2024-02-27,Lahore,136.94,179.75,59.63,13.7,73
2024-02-27,Lahore,120.59,155.95,43.53,12.9,75
2024-02-27,Lahore,114.91,148.36,37.36,12.2,78
2024-02-27,Lahore,120.19,155.73,36.67,11.9,78
2024-02-28,Lahore,129.04,167.2,36.67,12.0,76
2024-02-28,Lahore,143.58,186.22,34.62,11.8,74
2024-02-28,Lahore,188.38,243.45,34.96,11.1,75
2024-02-28,Lahore,230.69,297.78,38.39,10.4,77
2024-02-28,Lahore,236.95,307.79,45.93,9.5,80
2024-02-28,Lahore,244.82,324.01,63.06,9.0,81
2024-02-28,Lahore,238.12,319.18,76.09,9.1,82
2024-02-28,Lahore,74.04,94.36,20.73,9.3,82
2024-02-28,Lahore,52.79,64.17,12.17,11.5,76
2024-02-28,Lahore,42.83,51.57,10.37,14.6,66
2024-02-28,Lahore,38.97,47.94,13.54,17.3,53
2024-02-28,Lahore,43.38,55.27,22.28,19.4,47
2024-02-28,Lahore,48.38,63.17,35.64,20.8,42
